ComponentName;getPackageName
ComponentName;unflattenFromString
ConnectivityManager$NetworkCallback;<init>
ConnectivityManager;getActiveNetworkInfo
ConnectivityManager;getAllNetworks
ConnectivityManager;getLinkProperties
ConnectivityManager;getNetworkCapabilities
ConnectivityManager;getNetworkInfo
ConnectivityManager;isActiveNetworkMetered
ConnectivityManager;registerNetworkCallback
ConnectivityManager;requestNetwork
ConnectivityManager;unregisterNetworkCallback
ContentProvider;<init>
ContentProvider;attachInfo
ContentResolver;openInputStream
ContentResolver;query
Context;bindService
Context;checkPermission
Context;getApplicationContext
Context;getApplicationInfo
Context;getAssets
Context;getCacheDir
Context;getClassLoader
Context;getContentResolver
Context;getExternalCacheDir
Context;getExternalCacheDirs
Context;getExternalFilesDir
Context;getExternalFilesDirs
Context;getFilesDir
Context;getMainLooper
Context;getObbDir
Context;getObbDirs
Context;getPackageManager
Context;getPackageName
Context;getResources
Context;getString
Context;getSystemService
Context;obtainStyledAttributes
Context;registerReceiver
Context;sendBroadcast
Context;startActivities
Context;startActivity
Context;startService
Context;unbindService
Context;unregisterReceiver
DeviceAdminReceiver;<init>
DeviceAdminReceiver;onDisableRequested
DeviceAdminReceiver;onDisabled
DeviceAdminReceiver;onEnabled
Dialog;<init>
Dialog;dismiss
Dialog;getContext
Dialog;getWindow
Dialog;hide
Dialog;onRestoreInstanceState
Dialog;onSaveInstanceState
Dialog;requestWindowFeature
Dialog;setCancelable
Dialog;setContentView
Dialog;setOnCancelListener
Dialog;setOnDismissListener
Dialog;setOwnerActivity
Dialog;show
DialogInterface;cancel
Intent;<init>
Intent;addCategory
Intent;addFlags
Intent;clone
Intent;createChooser
Intent;getAction
Intent;getBooleanExtra
Intent;getCategories
Intent;getCharSequenceExtra
Intent;getClipData
Intent;getComponent
Intent;getData
Intent;getExtras
Intent;getFlags
Intent;getIntExtra
Intent;getParcelableArrayListExtra
Intent;getParcelableExtra
Intent;getScheme
Intent;getStringArrayExtra
Intent;getStringExtra
Intent;getType
Intent;hasExtra
Intent;makeMainActivity
Intent;makeMainSelectorActivity
Intent;makeRestartActivityTask
Intent;putExtra
Intent;putParcelableArrayListExtra
Intent;removeExtra
Intent;resolveActivity
Intent;resolveTypeIfNeeded
Intent;setAction
Intent;setClassName
Intent;setClipData
Intent;setComponent
Intent;setFlags
Intent;setPackage
Intent;setType
IntentFilter;<init>
IntentFilter;addAction
IntentFilter;countActions
IntentFilter;getAction
IntentFilter;match
JobService;<init>
LinkAddress;getAddress
LinkProperties;getInterfaceName
LinkProperties;getLinkAddresses
LinkProperties;toString
MediaCodec$BufferInfo;<init>
MediaCodec;configure
MediaCodec;createByCodecName
MediaCodec;createInputSurface
MediaCodec;dequeueInputBuffer
MediaCodec;dequeueOutputBuffer
MediaCodec;flush
MediaCodec;getInputBuffers
MediaCodec;getOutputBuffers
MediaCodec;getOutputFormat
MediaCodec;queueInputBuffer
MediaCodec;release
MediaCodec;releaseOutputBuffer
MediaCodec;setParameters
MediaCodec;start
MediaCodec;stop
MediaCodecInfo;getCapabilitiesForType
MediaCodecInfo;getName
MediaCodecInfo;getSupportedTypes
MediaCodecInfo;isEncoder
MediaCodecList;getCodecCount
MediaCodecList;getCodecInfoAt
MediaFormat;containsKey
MediaFormat;createVideoFormat
MediaFormat;getInteger
MediaFormat;setInteger
MediaFormat;toString
MediaProjection;createVirtualDisplay
MediaProjection;registerCallback
MediaProjection;stop
MediaProjection;unregisterCallback
MediaProjectionManager;createScreenCaptureIntent
MediaProjectionManager;getMediaProjection
MediaRecorder;getSurface
MediaRecorder;setCamera
Network;getNetworkHandle
Network;toString
NetworkCapabilities;hasCapability
NetworkCapabilities;toString
NetworkInfo;getSubtype
NetworkInfo;getType
NetworkInfo;isConnected
NetworkRequest$Builder;<init>
NetworkRequest$Builder;addCapability
NetworkRequest$Builder;addTransportType
NetworkRequest$Builder;build
NoiseSuppressor;create
NoiseSuppressor;getEnabled
NoiseSuppressor;release
NoiseSuppressor;setEnabled
Notification$Action$Builder;<init>
Notification$Action$Builder;addExtras
Notification$Action$Builder;addRemoteInput
Notification$Action$Builder;build
Notification$Action;getExtras
Notification$Action;getRemoteInputs
Notification$BigPictureStyle;<init>
Notification$BigPictureStyle;bigLargeIcon
Notification$BigPictureStyle;bigPicture
Notification$BigPictureStyle;setBigContentTitle
Notification$BigPictureStyle;setSummaryText
Notification$BigTextStyle;<init>
Notification$BigTextStyle;bigText
Notification$BigTextStyle;setBigContentTitle
Notification$BigTextStyle;setSummaryText
Notification$Builder;<init>
Notification$Builder;addAction
Notification$Builder;build
Notification$Builder;getNotification
Notification$Builder;setAutoCancel
Notification$Builder;setContent
Notification$Builder;setContentInfo
Notification$Builder;setContentIntent
Notification$Builder;setContentText
Notification$Builder;setContentTitle
Notification$Builder;setDefaults
Notification$Builder;setDeleteIntent
Notification$Builder;setExtras
Notification$Builder;setFullScreenIntent
Notification$Builder;setGroup
Notification$Builder;setGroupSummary
Notification$Builder;setLargeIcon
Notification$Builder;setLights
Notification$Builder;setLocalOnly
Notification$Builder;setNumber
Notification$Builder;setOngoing
Notification$Builder;setOnlyAlertOnce
Notification$Builder;setPriority
Notification$Builder;setProgress
Notification$Builder;setSmallIcon
Notification$Builder;setSortKey
Notification$Builder;setSound
Notification$Builder;setSubText
Notification$Builder;setTicker
Notification$Builder;setUsesChronometer
Notification$Builder;setVibrate
Notification$Builder;setWhen
Notification$InboxStyle;<init>
Notification$InboxStyle;addLine
Notification$InboxStyle;setBigContentTitle
Notification$InboxStyle;setSummaryText
Notification;<init>
Notification;getGroup
Notification;getSortKey
Notification;setLatestEventInfo
Notification;writeToParcel
NotificationManager;cancel
NotificationManager;cancelAll
NotificationManager;notify
PackageManager;getActivityIcon
PackageManager;getActivityInfo
PackageManager;getApplicationIcon
PackageManager;getApplicationInfo
PackageManager;getApplicationLabel
PackageManager;getPackagesForUid
PackageManager;hasSystemFeature
PackageManager;queryIntentActivities
PackageManager;queryIntentServices
PackageManager;resolveContentProvider
PackageManager;setComponentEnabledSetting
PendingIntent;cancel
PendingIntent;getActivities
PendingIntent;getActivity
PendingIntent;getBroadcast
ProviderInfo;loadXmlMetaData
RemoteControlClient;<init>
RemoteControlClient;setOnGetPlaybackPositionListener
RemoteControlClient;setPlaybackPositionUpdateListener
RemoteControlClient;setPlaybackState
RemoteControlClient;setTransportControlFlags
RemoteInput$Builder;<init>
RemoteInput$Builder;addExtras
RemoteInput$Builder;build
RemoteInput$Builder;setAllowFreeFormInput
RemoteInput$Builder;setChoices
RemoteInput$Builder;setLabel
RemoteInput;addResultsToIntent
RemoteInput;getAllowFreeFormInput
RemoteInput;getChoices
RemoteInput;getExtras
RemoteInput;getLabel
RemoteInput;getResultKey
RemoteInput;getResultsFromIntent
Resources;getColor
Resources;getConfiguration
Resources;getDisplayMetrics
Resources;getDrawable
Resources;getInteger
Resources;getResourceEntryName
Resources;getResourceName
Resources;getResourcePackageName
Resources;getResourceTypeName
Resources;getString
Resources;getSystem
Resources;getText
SearchManager;getSearchableInfo
Service;<init>
Service;onCreate
Service;onDestroy
Service;onRebind
Service;onTaskRemoved
Service;onUnbind
Settings$Secure;getString
TrafficStats;clearThreadStatsTag
TrafficStats;getThreadStatsTag
TrafficStats;incrementOperationCount
TrafficStats;setThreadStatsTag
TrafficStats;tagSocket
TrafficStats;untagSocket
TypedArray;getBoolean
TypedArray;getColor
TypedArray;getDimensionPixelSize
TypedArray;getDrawable
TypedArray;getFloat
TypedArray;getInt
TypedArray;getInteger
TypedArray;getResourceId
TypedArray;getString
TypedArray;hasValue
TypedArray;recycle
Uri$Builder;<init>
Uri$Builder;authority
Uri$Builder;build
Uri$Builder;encodedPath
Uri$Builder;scheme
Uri;decode
Uri;encode
Uri;getEncodedPath
Uri;parse
WifiInfo;getSSID
WifiP2pGroup;getInterface
XmlResourceParser;getAttributeValue
XmlResourceParser;getName
XmlResourceParser;next
